ProductCode,Name,Category,Brand,Type,FixedAssetType,CostingMethod,Length,Width,Height,Weight,CartonLength,CartonWidth,CartonHeight,CartonInnerQuantity,CartonQuantity,CartonVolume,WeightUnits,DimensionUnits,Barcode,MinimumBeforeReorder,ReorderQuantity,DefaultLocation,LastSuppliedBy,SupplierProductCode,SupplierProductName,SupplierFixedPrice,PriceTier1,PriceTier2,PriceTier3,PriceTier4,PriceTier5,PriceTier6,PriceTier7,PriceTier8,PriceTier9,PriceTier10,AssemblyBOM,AutoAssemble,AutoDisassemble,DropShip,DropShipSupplier,AverageCost,DefaultUnitOfMeasure,InventoryAccount,RevenueAccount,ExpenseAccount,COGSAccount,ProductAttributeSet,AdditionalAttribute1,AdditionalAttribute2,AdditionalAttribute3,AdditionalAttribute4,AdditionalAttribute5,AdditionalAttribute6,AdditionalAttribute7,AdditionalAttribute8,AdditionalAttribute9,AdditionalAttribute10,DiscountName,ProductFamilySKU,ProductFamilyName,ProductFamilyOption1Name,ProductFamilyOption1Value,ProductFamilyOption2Name,ProductFamilyOption2Value,ProductFamilyOption3Name,ProductFamilyOption3Value,CommaDelimitedTags,StockLocator,PurchaseTaxRule,SaleTaxRule,Status,Description,ShortDescription,Sellable,PickZones,AlwaysShowQuantity,WarrantySetupName,InternalNote,ProductionBOM,MakeToOrderBom,QuantityToProduce,IsAccountingDimensionEnabled,DimensionAttribute1,DimensionAttribute2,DimensionAttribute3,DimensionAttribute4,DimensionAttribute5,DimensionAttribute6,DimensionAttribute7,DimensionAttribute8,DimensionAttribute9,DimensionAttribute10,HSCode,CountryOfOrigin
"CAP-TAN-0005","Low ESR Tantalum capacitor","Raw materials - HotBot","",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,g,m,"",0.0000,0.0000,Plentify Office - Oude Molen,Arrow Altech,"TPSD107K016R0150","",0.0000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,5.7968,units,631: Inventory (raw materials),,,,"Components","100uF","","","","","","","TPSD107K016R0150","CAPACITOR_2917_TANT","https://datasheets.kyocera-avx.com/TPS.pdf","","","","","","","","","","v3.x","","Standard Rate Purchases","",ACTIVE,"","",No,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"IC-AMP-0004","Low Power Single Operational Amplifier, SOT-23-5","Raw materials - HotBot","",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,,m,"",0.0000,0.0000,Plentify Office - Oude Molen,iCorp Technologies,"LM321MFX/NOPB","",0.0000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,3.5700,units,,,,,"","","","","","","","","","","","","","","","","","","","","","","Standard Rate Purchases","",ACTIVE,"","",No,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"IC-MUX-0002","Low voltage CMOS triple SPDT analog multiplexer/demultiplexer, TSSOP-16","Raw materials - Solarbot","",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,g,m,"",0.0000,0.0000,Plentify Office - Oude Molen,Seven Labs Technology,"SN74LV4053APWR","",0.0000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,1.7036,units,631: Inventory (raw materials),,,,"","","","","","","","","","","","","","","","","","","","","SB","","Standard Rate Purchases","",ACTIVE,"","",No,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"IC-EEP-0001","M24Cxx Serial I2C bus EEPROM","Raw materials - HotBot","",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,,m,"",0.0000,0.0000,Plentify Office - Oude Molen,Nuvision Electronics (Pty) Ltd,"M24C64-RDW6TP","",0.0000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,1.6682,units,631: Inventory (raw materials),,,,"Components","M24C64","","","","","","","M24C64-RDW6TP","","","","","","","","","","","","v2.3.4","","Standard Rate Purchases","",ACTIVE,"SKU: 	IC-EEP-0001
Description: 	M24Cxx Serial I2C bus EEPROM
Unit: 	units
Value: 	M24C64
Voltage Rating: 	
Tolerance: 	
Current Rating: 	
Forward Voltage: 	
DC Blocking Voltage: 	
Power Rating: 	
Footprint: 	TSSOP-8_W4.4mm
Dielectric: 	
Impedance: 	
Lifetime @ Temperature: 	
Capacitor Rating: 	
Colour: 	
Construction: 	
Polarization: 	
Resistance: 	
Saturation Current: 	
Load Capacitance: 	
Manufacturer: 	STMicroelectronics
MPN: 	M24C64-RDW6TP
Datasheet: 	https://www.st.com/resource/en/datasheet/DM00071904.pdf","",No,,0.0000,,"{
    ""SKU"": ""IC-EEP-0001"",
    ""Description"": ""M24Cxx Serial I2C bus EEPROM"",
    ""Unit"": ""units"",
    ""Value"": ""Components"",
    ""Voltage Rating"": ""M24C64"",
    ""Tolerance"": """",
    ""Current Rating"": """",
    ""Forward Voltage"": """",
    ""DC Blocking Voltage"": """",
    ""Power Rating"": """",
    ""Footprint"": """",
    ""Dielectric"": ""M24C64-RDW6TP"",
    ""Impedance"": """",
    ""Lifetime @ Temperature"": """",
    ""Capacitor Rating"": ""Components"",
    ""Colour"": ""Stock"",
    ""Construction"": ""FIFO"",
    ""Polarization"": ""No"",
    ""Resistance"": ""No"",
    ""Saturation Current"": ""No"",
    ""Load Capacitance"": ""No Drop Ship"",
    ""Manufacturer"": ""ACTIVE"",
    ""MPN"": ""No"",
    ""Datasheet"": """"
}",No,No,1.0000000000,"False","","","","","","","","","","","",""
"IC-MAG-0002","MAGNETIC SWITCH OMNIPOLAR 4DFN (for flow probe) - AH1913-FA-7","Raw materials - sensors","",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,,m,"",0.0000,0.0000,Plentify Office - Oude Molen,Digi-Key,"AH1913-FA-7DIDKR-ND","",0.0000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,4.3448,units,,,,,"Components","","","","","","","","AH1913-FA-7DIDKR-ND","","","","","","","","","","","","","","Standard Rate Purchases","",ACTIVE,"","",No,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"MAN-SET-0001","Manufacturing setup or tooling costs [[tbc]]","Outsourced manufacturing","",Service,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,,m,"",0.0000,0.0000,Plentify Office - Oude Molen,,"","",0.0000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,0.0000,units,462: Outsourced manufacturing TBCAP,,462: Outsourced manufacturing TBCAP,,"","","","","","","","","","","","","","","","","","","","","","","Standard Rate Purchases","",ACTIVE,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"MEC-BOX-0010","Medium brown paper pillow","Raw materials - kits","",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,,m,"",0.0000,0.0000,Plentify Office - Oude Molen,Merrypak,"","",0.0000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,0.0000,units,631: Inventory (raw materials),,,310: Cost of Goods Sold,"Components","","","","","","","","","","","","","","","","","","","","SB","","Standard Rate Purchases","Standard Rate Sales",ACTIVE,"<p><a href=""https://drive.google.com/drive/folders/1vgld26JcyywKsRaoW44i2UDUZePrIVfq?usp=drive_link""><strong><span data-rich-links=""{&quot;fple-t&quot;:&quot;MEC-BOX-0010&quot;,&quot;fple-u&quot;:&quot;https://drive.google.com/drive/folders/1vgld26JcyywKsRaoW44i2UDUZePrIVfq?usp=drive_link&quot;,&quot;fple-mt&quot;:&quot;application/vnd.google-apps.folder&quot;,&quot;type&quot;:&quot;first-party-link&quot;}"">MEC-BOX-0010</span></strong></a></p>
<p><span style=""font-weight: 400;"">Medium brown paper pillow</span></p>
<p><span style=""font-weight: 400;"">Size:</span></p>
<ul>
<li style=""font-weight: 400;""><span style=""font-weight: 400;"">165 x 118mm (Open)</span></li>
</ul>
<p>Paper:&nbsp;</p>
<ul>
<li style=""font-weight: 400;""><span style=""font-weight: 400;"">Liner Board, 337gsm, Brown (not printed)</span></li>
</ul>
<p><span style=""font-weight: 400;"">Finishing:&nbsp;</span></p>
<ul>
<li style=""font-weight: 400;""><span style=""font-weight: 400;"">Make die, die cut to shape &amp; creased</span></li>
<li style=""font-weight: 400;""><span style=""font-weight: 400;"">Makeup with Double sided tape and deliver flat, assembled</span></li>
</ul>
<p><span style=""font-weight: 400;"">Despatch:</span></p>
<ul>
<li style=""font-weight: 400;""><span style=""font-weight: 400;"">Wrapped &amp; boxed and delivered to one address in Cape Town (within a 25km radius)</span></li>
</ul>","",No,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"MAN-MEC-MISC","Miscellaneous outsourced manufacturing","Outsourced manufacturing","",Service,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,,m,"",0.0000,0.0000,Plentify Office - Oude Molen,,"","",0.0000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,0.0000,units,462: Outsourced manufacturing TBCAP,,462: Outsourced manufacturing TBCAP,,"","","","","","","","","","","","","","","","","","","","","","","Standard Rate Purchases","",ACTIVE,"","",No,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"MK","MK","Equipment ","",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,g,cm,"",0.0000,0.0000,Plentify Office - Oude Molen,,"","",0.0000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,0.0000,g,,,,,"","","","","","","","","","","","","","","","","","","","","","","No VAT","",SETUP REQUIRED,"","",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"CON-WRE-0014","Molex KK 1x4 housing","Raw materials - sensors","",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,,m,"",0.0000,0.0000,Plentify Office - Oude Molen,Avnet Abacus,"22-01-3047","",0.0000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,0.8512,units,631: Inventory (raw materials),,,,"Components","","","","","","","","","","","","","","","","","","","","v2.3.4","","Standard Rate Purchases","",ACTIVE,"SKU: 	CON-WRE-0014
Description: 	Molex KK 1x4 housing
Unit: 	units
Value: 	
Voltage Rating: 	
Tolerance: 	
Current Rating: 	
Forward Voltage: 	
DC Blocking Voltage: 	
Power Rating: 	
Footprint: 	
Dielectric: 	
Impedance: 	
Lifetime @ Temperature: 	
Capacitor Rating: 	
Colour: 	
Construction: 	
Polarization: 	
Resistance: 	
Saturation Current: 	
Load Capacitance: 	
Manufacturer: 	
MPN: 	
Datasheet:","https://docs.rs-online.com/7a92/0900766b81363165.pdf MPN: 22-01-2041",No,,0.0000,,"{
    ""SKU"": ""CON-WRE-0014"",
    ""Description"": ""Molex KK 1x4 housing"",
    ""Unit"": ""units"",
    ""Value"": ""Components"",
    ""Voltage Rating"": """",
    ""Tolerance"": """",
    ""Current Rating"": """",
    ""Forward Voltage"": """",
    ""DC Blocking Voltage"": """",
    ""Power Rating"": """",
    ""Footprint"": """",
    ""Dielectric"": """",
    ""Impedance"": """",
    ""Lifetime @ Temperature"": """",
    ""Capacitor Rating"": ""Components"",
    ""Colour"": ""Stock"",
    ""Construction"": ""FIFO"",
    ""Polarization"": ""No"",
    ""Resistance"": ""No"",
    ""Saturation Current"": ""No"",
    ""Load Capacitance"": ""No Drop Ship"",
    ""Manufacturer"": ""ACTIVE"",
    ""MPN"": ""No"",
    ""Datasheet"": """"
}",No,No,1.0000000000,"False","","","","","","","","","","","",""
"CON-WRE-0006","Molex KK crimp pin","Raw materials - sensors","",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,,m,"",0.0000,0.0000,Plentify Office - Oude Molen,Electrocomp,"CI31 T02 1 B E0","",0.0000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,0.1655,units,631: Inventory (raw materials),,,,"Components","","","","","","","","","","","","","","","","","","","","v2.3.4","","Standard Rate Purchases","",ACTIVE,"SKU: 	CON-WRE-0006
Description: 	Molex KK crimp pin
Unit: 	units
Value: 	
Voltage Rating: 	
Tolerance: 	
Current Rating: 	
Forward Voltage: 	
DC Blocking Voltage: 	
Power Rating: 	
Footprint: 	
Dielectric: 	
Impedance: 	
Lifetime @ Temperature: 	
Capacitor Rating: 	
Colour: 	
Construction: 	
Polarization: 	
Resistance: 	
Saturation Current: 	
Load Capacitance: 	
Manufacturer: 	
MPN: 	
Datasheet:","https://docs.rs-online.com/73ed/0900766b8131f4fe.pdf MPN: 0008500114",No,,0.0000,,"{
    ""SKU"": ""CON-WRE-0006"",
    ""Description"": ""Molex KK crimp pin"",
    ""Unit"": ""units"",
    ""Value"": ""Components"",
    ""Voltage Rating"": """",
    ""Tolerance"": """",
    ""Current Rating"": """",
    ""Forward Voltage"": """",
    ""DC Blocking Voltage"": """",
    ""Power Rating"": """",
    ""Footprint"": """",
    ""Dielectric"": """",
    ""Impedance"": """",
    ""Lifetime @ Temperature"": """",
    ""Capacitor Rating"": ""Components"",
    ""Colour"": ""Stock"",
    ""Construction"": ""FIFO"",
    ""Polarization"": ""No"",
    ""Resistance"": ""No"",
    ""Saturation Current"": ""No"",
    ""Load Capacitance"": ""No Drop Ship"",
    ""Manufacturer"": ""ACTIVE"",
    ""MPN"": ""No"",
    ""Datasheet"": """"
}",No,No,1.0000000000,"False","","","","","","","","","","","",""
"FEE-PFY-006","Monthly Fees for HotBots to Green Living - Initial 24 month period","HotBot ","",Service,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,g,m,"",0.0000,0.0000,Plentify Office - Oude Molen,,"","",0.0000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,0.0000,units,310: Cost of Goods Sold,202: Product Revenue,310: Cost of Goods Sold,,"","","","","","","","","","","","","","","","","","","","","","","Standard Rate Purchases","Standard Rate Sales",ACTIVE,"","Monthly Fee for the initial 24 month period from date of installation on site at Balwin",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"FFY-PFY-007","Monthly Fees for HotBots to Green Living -Service Fee post 24 month period","HotBot ","",Service,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,g,m,"",0.0000,0.0000,Plentify Office - Oude Molen,,"","",0.0000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,0.0000,units,310: Cost of Goods Sold,202: Product Revenue,310: Cost of Goods Sold,,"","","","","","","","","","","","","","","","","","","","","","","Standard Rate Purchases","Standard Rate Sales",ACTIVE,"","Monthly Fee for the initial 24 month period from date of installation on site at Balwin",Yes,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"ELM-VAL-0001","Motorised valve 12v CR02 wiring","Raw materials - sensors","",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,,m,"",0.0000,0.0000,Plentify Office - Oude Molen,"Tianjin Tianfei High-Tech Valve Co., Ltd","CWX-25S SS304 body 2-way DN15","",0.0000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,441.7756,units,631: Inventory (raw materials),,,,"Components","CWX-15N","","","","","","","CWX-15N-CR02","","","","","","","","","","","","v2.3.4","","Standard Rate Purchases","",ACTIVE,"SKU: 	ELM-VAL-0001
Description: 	Motorised valve 12v CR02 wiring
Unit: 	units
Value: 	CWX-15N
Voltage Rating: 	
Tolerance: 	
Current Rating: 	
Forward Voltage: 	
DC Blocking Voltage: 	
Power Rating: 	
Footprint: 	
Dielectric: 	
Impedance: 	
Lifetime @ Temperature: 	
Capacitor Rating: 	
Colour: 	
Construction: 	
Polarization: 	
Resistance: 	
Saturation Current: 	
Load Capacitance: 	
Manufacturer: 	CWX
MPN: 	CWX-15N-CR02
Datasheet:","",No,,0.0000,,"{
    ""SKU"": ""ELM-VAL-0001"",
    ""Description"": ""Motorised valve 12v CR02 wiring"",
    ""Unit"": ""units"",
    ""Value"": ""Components"",
    ""Voltage Rating"": ""CWX-15N"",
    ""Tolerance"": """",
    ""Current Rating"": """",
    ""Forward Voltage"": """",
    ""DC Blocking Voltage"": """",
    ""Power Rating"": """",
    ""Footprint"": """",
    ""Dielectric"": ""CWX-15N-CR02"",
    ""Impedance"": """",
    ""Lifetime @ Temperature"": """",
    ""Capacitor Rating"": ""Components"",
    ""Colour"": ""Stock"",
    ""Construction"": ""FIFO"",
    ""Polarization"": ""No"",
    ""Resistance"": ""No"",
    ""Saturation Current"": ""No"",
    ""Load Capacitance"": ""No Drop Ship"",
    ""Manufacturer"": ""ACTIVE"",
    ""MPN"": ""No"",
    ""Datasheet"": """"
}",No,No,1.0000000000,"False","","","","","","","","","","","",""
"ELM-VAL-0003","Motorised valve 3-6v CR02 wiring with manual override","Raw materials - sensors","",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,,m,"",0.0000,0.0000,Plentify Office - Oude Molen,"Tianjin Tianfei High-Tech Valve Co., Ltd","CWX-25S SS304 body 2-way DN15","",0.0000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,238.9879,units,631: Inventory (raw materials),,,,"Components","","","","","","","","CWX-25S SS304 2-way DN15 3-6V CR-02 BSP thread","","3-6V, DN15","","","","","","","","","","v2.5.0","","Standard Rate Purchases","",ACTIVE,"SKU: 	ELM-VAL-0003
Description: 	Motorised valve 3-6v CR02 wiring with manual override
Unit: 	units
Value: 	CWX-25S
Voltage Rating: 	
Tolerance: 	
Current Rating: 	
Forward Voltage: 	
DC Blocking Voltage: 	
Power Rating: 	
Footprint: 	
Dielectric: 	
Impedance: 	
Lifetime @ Temperature: 	
Capacitor Rating: 	
Colour: 	
Construction: 	
Polarization: 	
Resistance: 	
Saturation Current: 	
Load Capacitance: 	
Manufacturer: 	Tianjin Tianfei
MPN: 	CWX-25S-CR02
Datasheet:","",No,,0.0000,,"{
    ""SKU"": ""ELM-VAL-0003"",
    ""Description"": ""Motorised valve 3-6v CR02 wiring with manual override"",
    ""Unit"": ""units"",
    ""Value"": ""Components"",
    ""Voltage Rating"": ""CWX-25S"",
    ""Tolerance"": """",
    ""Current Rating"": """",
    ""Forward Voltage"": """",
    ""DC Blocking Voltage"": """",
    ""Power Rating"": """",
    ""Footprint"": """",
    ""Dielectric"": ""CWX-25S-CR02"",
    ""Impedance"": """",
    ""Lifetime @ Temperature"": """",
    ""Capacitor Rating"": ""Components"",
    ""Colour"": ""Stock"",
    ""Construction"": ""FIFO"",
    ""Polarization"": ""No"",
    ""Resistance"": ""No"",
    ""Saturation Current"": ""No"",
    ""Load Capacitance"": ""No Drop Ship"",
    ""Manufacturer"": ""ACTIVE"",
    ""MPN"": ""No"",
    ""Datasheet"": """"
}",No,No,1.0000000000,"False","","","","","","","","","","","",""
"WRE-SHL-0001","Mylar Cable 0.22mm2 x 2 pair Screened","Raw materials - sensors","",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,,m,"",0.0000,0.0000,Plentify Office - Oude Molen,THD Africa,"","",0.0000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,4.6065,m,631: Inventory (raw materials),,,,"Components","","","","","","","","","","","","","","","","","","","","v2.3.4","","Standard Rate Purchases","",ACTIVE,"SKU: 	WRE-SHL-0001
Description: 	Mylar Cable 0.22m2 x 2 pair Screened
Unit: 	m
Value: 	
Voltage Rating: 	
Tolerance: 	
Current Rating: 	
Forward Voltage: 	
DC Blocking Voltage: 	
Power Rating: 	
Footprint: 	
Dielectric: 	
Impedance: 	
Lifetime @ Temperature: 	
Capacitor Rating: 	
Colour: 	
Construction: 	
Polarization: 	
Resistance: 	
Saturation Current: 	
Load Capacitance: 	
Manufacturer: 	
MPN: 	
Datasheet:","",No,,0.0000,,"{
    ""SKU"": ""WRE-SHL-0001"",
    ""Description"": ""Mylar Cable 0.22m2 x 2 pair Screened"",
    ""Unit"": ""m"",
    ""Value"": ""Components"",
    ""Voltage Rating"": """",
    ""Tolerance"": """",
    ""Current Rating"": """",
    ""Forward Voltage"": """",
    ""DC Blocking Voltage"": """",
    ""Power Rating"": """",
    ""Footprint"": """",
    ""Dielectric"": """",
    ""Impedance"": """",
    ""Lifetime @ Temperature"": """",
    ""Capacitor Rating"": ""Components"",
    ""Colour"": ""Stock"",
    ""Construction"": ""FIFO"",
    ""Polarization"": ""No"",
    ""Resistance"": ""No"",
    ""Saturation Current"": ""No"",
    ""Load Capacitance"": ""No Drop Ship"",
    ""Manufacturer"": ""ACTIVE"",
    ""MPN"": ""No"",
    ""Datasheet"": """"
}",No,No,1.0000000000,"False","","","","","","","","","","","",""
"WRE-SHL-0002","Mylar Cable 0.22mm2 x 2 pair Screened (Black UV)","Raw materials - sensors","",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,g,m,"",0.0000,0.0000,Plentify Office - Oude Molen,Synergy Cables (Pty) Ltd,"","",0.0000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,4.7031,m,631: Inventory (raw materials),,,,"Components","","","","","","","","","","","","","","","","","","","","","","Standard Rate Purchases","",ACTIVE,"Mylar Cable 0.22mm2 x 2 pair Screened (Black UV)","",No,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"WRE-SHL-0003","Mylar Cable 0.22mm2 x 3 pair Screened (Black UV)","Raw materials - sensors","",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,g,m,"",0.0000,0.0000,Plentify Office - Oude Molen,Synergy Cables (Pty) Ltd,"","",0.0000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,6.9500,m,631: Inventory (raw materials),,,,"","","","","","","","","","","","","","","","","","","","","","","Standard Rate Purchases","",ACTIVE,"Mylar Cable 0.22mm2 x 2 pair Screened (Black UV)","",No,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"WRE-SHL-0004","Mylar Cable 0.22mm2 x 3 pair Screened (Grey)","Raw materials - sensors","",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,g,m,"",0.0000,0.0000,Plentify Office - Oude Molen,Actsys,"","",0.0000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,6.0500,m,631: Inventory (raw materials),,,,"","","","","","","","","","","","","","","","","","","","","","","Standard Rate Purchases","",ACTIVE,"Lambda Mylar Cable 0.22mm x 3 Pair OAM Screened","",No,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"MEC-ORI-NBR-002","NBR O-Ring 70 SHA Black 2mm ID x 2mm","Raw materials - HotBot","",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,g,m,"",0.0000,0.0000,Plentify Office - Oude Molen,Gasket & Shim Industries,"AARUBBER","",0.0000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,0.9209,units,631: Inventory (raw materials),,,,"","","","","","","","","","","","","","","","","","","","","v3","","Standard Rate Purchases","",ACTIVE,"","",No,,0.0000,,"",No,No,1.0000000000,"False","","","","","","","","","","","",""
"SEN-CTG-0002","Neutral cure silicone","Raw materials - sensors","",Stock,,FIFO,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.000000,,m,"",0.0000,0.0000,Plentify Office - Oude Molen,,"","",0.0000000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,No,No,No,No Drop Ship,,0.3799,ml,631: Inventory (raw materials),,,,"Components","","","","","","","","","","","","","","","","","","","","v2.3.4","","Standard Rate Purchases","",ACTIVE,"SKU: 	SEN-CTG-0002
Description: 	Neutral cure silicone
Unit: 	ml
Value: 	
Voltage Rating: 	
Tolerance: 	
Current Rating: 	
Forward Voltage: 	
DC Blocking Voltage: 	
Power Rating: 	
Footprint: 	
Dielectric: 	
Impedance: 	
Lifetime @ Temperature: 	
Capacitor Rating: 	
Colour: 	
Construction: 	
Polarization: 	
Resistance: 	
Saturation Current: 	
Load Capacitance: 	
Manufacturer: 	
MPN: 	
Datasheet:","",No,,0.0000,,"{
    ""SKU"": ""SEN-CTG-0002"",
    ""Description"": ""Neutral cure silicone"",
    ""Unit"": ""ml"",
    ""Value"": ""Components"",
    ""Voltage Rating"": """",
    ""Tolerance"": """",
    ""Current Rating"": """",
    ""Forward Voltage"": """",
    ""DC Blocking Voltage"": """",
    ""Power Rating"": """",
    ""Footprint"": """",
    ""Dielectric"": """",
    ""Impedance"": """",
    ""Lifetime @ Temperature"": """",
    ""Capacitor Rating"": ""Components"",
    ""Colour"": ""Stock"",
    ""Construction"": ""FIFO"",
    ""Polarization"": ""No"",
    ""Resistance"": ""No"",
    ""Saturation Current"": ""No"",
    ""Load Capacitance"": ""No Drop Ship"",
    ""Manufacturer"": ""ACTIVE"",
    ""MPN"": ""No"",
    ""Datasheet"": """"
}",No,No,1.0000000000,"False","","","","","","","","","","","",""
